Manufacturer,MfrPartName,TChar,Capacitance,VoltageRatedDC,Volume,Package,C_Cv,V_Cv,C0,Cr,Vr,Cr_n,Er,Ce,EnergyDensity
TDK,CGA4J3X8R1H154K125AB Equiv. C2012X8R1H154K for Auto,X8R,150nF,50,3.63E-09,805,[1.5e-07 1.52841e-07 1.5381e-07 1.54013e-07 1.54106e-07 1.54082e-07 1.53828e-07 1.53364e-07 1.52476e-07 1.51018e-07 1.48741e-07 1.44914e-07 1.33102e-07 1.16496e-07 9.2815e-08],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],1.50E-07,9.28E-08,50,0.618766667,0.000148039,1.18E-07,40838.42354
TDK,CGA4J3X8R1H154K125AD Equiv. C2012X8R1H154K for Auto,X8R,150nF,50,3.75E-09,805,[1.5e-07 1.52841e-07 1.5381e-07 1.54013e-07 1.54106e-07 1.54082e-07 1.53828e-07 1.53364e-07 1.52476e-07 1.51018e-07 1.48741e-07 1.44914e-07 1.33102e-07 1.16496e-07 9.2815e-08],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],1.50E-07,9.28E-08,50,0.618766667,0.000148039,1.18E-07,39477.14276
TDK,CGA4J3X8R1H154K125AE Equiv. C2012X8R1H154K for Auto,X8R,150nF,50,3.75E-09,805,[1.5e-07 1.52841e-07 1.5381e-07 1.54013e-07 1.54106e-07 1.54082e-07 1.53828e-07 1.53364e-07 1.52476e-07 1.51018e-07 1.48741e-07 1.44914e-07 1.33102e-07 1.16496e-07 9.2815e-08],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],1.50E-07,9.28E-08,50,0.618766667,0.000148039,1.18E-07,39477.14276
TDK,CGA4J3X8R1H154M125AB Equiv. C2012X8R1H154M for Auto,X8R,150nF,50,3.63E-09,805,[1.5e-07 1.52841e-07 1.5381e-07 1.54013e-07 1.54106e-07 1.54082e-07 1.53828e-07 1.53364e-07 1.52476e-07 1.51018e-07 1.48741e-07 1.44914e-07 1.33102e-07 1.16496e-07 9.2815e-08],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],1.50E-07,9.28E-08,50,0.618766667,0.000148039,1.18E-07,40838.42354
TDK,CGA4J3X8R1H154M125AD Equiv. C2012X8R1H154M for Auto,X8R,150nF,50,3.75E-09,805,[1.5e-07 1.52841e-07 1.5381e-07 1.54013e-07 1.54106e-07 1.54082e-07 1.53828e-07 1.53364e-07 1.52476e-07 1.51018e-07 1.48741e-07 1.44914e-07 1.33102e-07 1.16496e-07 9.2815e-08],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],1.50E-07,9.28E-08,50,0.618766667,0.000148039,1.18E-07,39477.14276
TDK,CGA4J3X8R1H154M125AE Equiv. C2012X8R1H154M for Auto,X8R,150nF,50,3.75E-09,805,[1.5e-07 1.52841e-07 1.5381e-07 1.54013e-07 1.54106e-07 1.54082e-07 1.53828e-07 1.53364e-07 1.52476e-07 1.51018e-07 1.48741e-07 1.44914e-07 1.33102e-07 1.16496e-07 9.2815e-08],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],1.50E-07,9.28E-08,50,0.618766667,0.000148039,1.18E-07,39477.14276
TDK,CGA4J3X8R1H224K125AB Equiv. C2012X8R1H224K for Auto,X8R,220nF,50,3.63E-09,805,[2.2e-07 2.23294e-07 2.24474e-07 2.24735e-07 2.24839e-07 2.24751e-07 2.24296e-07 2.23462e-07 2.21898e-07 2.19373e-07 2.15466e-07 2.08975e-07 1.89305e-07 1.6264e-07 1.26569e-07],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],2.20E-07,1.27E-07,50,0.575313636,0.000207892,1.66E-07,57349.45517
TDK,CGA4J3X8R1H224K125AD Equiv. C2012X8R1H224K for Auto,X8R,220nF,50,3.75E-09,805,[2.2e-07 2.23294e-07 2.24474e-07 2.24735e-07 2.24839e-07 2.24751e-07 2.24296e-07 2.23462e-07 2.21898e-07 2.19373e-07 2.15466e-07 2.08975e-07 1.89305e-07 1.6264e-07 1.26569e-07],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],2.20E-07,1.27E-07,50,0.575313636,0.000207892,1.66E-07,55437.80666
TDK,CGA4J3X8R1H224K125AE Equiv. C2012X8R1H224K for Auto,X8R,220nF,50,3.75E-09,805,[2.2e-07 2.23294e-07 2.24474e-07 2.24735e-07 2.24839e-07 2.24751e-07 2.24296e-07 2.23462e-07 2.21898e-07 2.19373e-07 2.15466e-07 2.08975e-07 1.89305e-07 1.6264e-07 1.26569e-07],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],2.20E-07,1.27E-07,50,0.575313636,0.000207892,1.66E-07,55437.80666
TDK,CGA4J3X8R1H224M125AB Equiv. C2012X8R1H224M for Auto,X8R,220nF,50,3.63E-09,805,[2.2e-07 2.23294e-07 2.24474e-07 2.24735e-07 2.24839e-07 2.24751e-07 2.24296e-07 2.23462e-07 2.21898e-07 2.19373e-07 2.15466e-07 2.08975e-07 1.89305e-07 1.6264e-07 1.26569e-07],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],2.20E-07,1.27E-07,50,0.575313636,0.000207892,1.66E-07,57349.45517
TDK,CGA4J3X8R1H224M125AD Equiv. C2012X8R1H224M for Auto,X8R,220nF,50,3.75E-09,805,[2.2e-07 2.23294e-07 2.24474e-07 2.24735e-07 2.24839e-07 2.24751e-07 2.24296e-07 2.23462e-07 2.21898e-07 2.19373e-07 2.15466e-07 2.08975e-07 1.89305e-07 1.6264e-07 1.26569e-07],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],2.20E-07,1.27E-07,50,0.575313636,0.000207892,1.66E-07,55437.80666
TDK,CGA4J3X8R1H224M125AE Equiv. C2012X8R1H224M for Auto,X8R,220nF,50,3.75E-09,805,[2.2e-07 2.23294e-07 2.24474e-07 2.24735e-07 2.24839e-07 2.24751e-07 2.24296e-07 2.23462e-07 2.21898e-07 2.19373e-07 2.15466e-07 2.08975e-07 1.89305e-07 1.6264e-07 1.26569e-07],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],2.20E-07,1.27E-07,50,0.575313636,0.000207892,1.66E-07,55437.80666
TDK,CGA4J3X8R2A473K125AB Equiv. C2012X8R2A473K for Auto,X8R,47nF,100,3.63E-09,805,[4.7e-08 4.84594e-08 4.84773e-08 4.82761e-08 4.76406e-08 4.62007e-08 4.40838e-08 4.02091e-08 3.30933e-08 2.67333e-08],[0 4 6.3 10 16 25 35 50 75 100],4.70E-08,2.67E-08,100,0.568793617,0.00017691,3.54E-08,48802.76294
TDK,CGA4J3X8R2A473K125AD Equiv. C2012X8R2A473K for Auto,X8R,47nF,100,3.75E-09,805,[4.7e-08 4.84594e-08 4.84773e-08 4.82761e-08 4.76406e-08 4.62007e-08 4.40838e-08 4.02091e-08 3.30933e-08 2.67333e-08],[0 4 6.3 10 16 25 35 50 75 100],4.70E-08,2.67E-08,100,0.568793617,0.00017691,3.54E-08,47176.00417
TDK,CGA4J3X8R2A473K125AE Equiv. C2012X8R2A473K for Auto,X8R,47nF,100,3.75E-09,805,[4.7e-08 4.84594e-08 4.84773e-08 4.82761e-08 4.76406e-08 4.62007e-08 4.40838e-08 4.02091e-08 3.30933e-08 2.67333e-08],[0 4 6.3 10 16 25 35 50 75 100],4.70E-08,2.67E-08,100,0.568793617,0.00017691,3.54E-08,47176.00417
TDK,CGA4J3X8R2A473M125AB Equiv. C2012X8R2A473M for Auto,X8R,47nF,100,3.63E-09,805,[4.7e-08 4.84594e-08 4.84773e-08 4.82761e-08 4.76406e-08 4.62007e-08 4.40838e-08 4.02091e-08 3.30933e-08 2.67333e-08],[0 4 6.3 10 16 25 35 50 75 100],4.70E-08,2.67E-08,100,0.568793617,0.00017691,3.54E-08,48802.76294
TDK,CGA4J3X8R2A473M125AD Equiv. C2012X8R2A473M for Auto,X8R,47nF,100,3.75E-09,805,[4.7e-08 4.84594e-08 4.84773e-08 4.82761e-08 4.76406e-08 4.62007e-08 4.40838e-08 4.02091e-08 3.30933e-08 2.67333e-08],[0 4 6.3 10 16 25 35 50 75 100],4.70E-08,2.67E-08,100,0.568793617,0.00017691,3.54E-08,47176.00417
TDK,CGA4J3X8R2A473M125AE Equiv. C2012X8R2A473M for Auto,X8R,47nF,100,3.75E-09,805,[4.7e-08 4.84594e-08 4.84773e-08 4.82761e-08 4.76406e-08 4.62007e-08 4.40838e-08 4.02091e-08 3.30933e-08 2.67333e-08],[0 4 6.3 10 16 25 35 50 75 100],4.70E-08,2.67E-08,100,0.568793617,0.00017691,3.54E-08,47176.00417
TDK,CGA4J3X8R2A683K125AB Equiv. C2012X8R2A683K for Auto,X8R,68nF,100,3.63E-09,805,[6.8e-08 6.9973e-08 7.00191e-08 6.97734e-08 6.89214e-08 6.69324e-08 6.39681e-08 5.84796e-08 4.82894e-08 3.90328e-08],[0 4 6.3 10 16 25 35 50 75 100],6.80E-08,3.90E-08,100,0.574011765,0.000257608,5.15E-08,71064.1934
TDK,CGA4J3X8R2A683K125AD Equiv. C2012X8R2A683K for Auto,X8R,68nF,100,3.75E-09,805,[6.8e-08 6.9973e-08 7.00191e-08 6.97734e-08 6.89214e-08 6.69324e-08 6.39681e-08 5.84796e-08 4.82894e-08 3.90328e-08],[0 4 6.3 10 16 25 35 50 75 100],6.80E-08,3.90E-08,100,0.574011765,0.000257608,5.15E-08,68695.38695
TDK,CGA4J3X8R2A683K125AE Equiv. C2012X8R2A683K for Auto,X8R,68nF,100,3.75E-09,805,[6.8e-08 6.9973e-08 7.00191e-08 6.97734e-08 6.89214e-08 6.69324e-08 6.39681e-08 5.84796e-08 4.82894e-08 3.90328e-08],[0 4 6.3 10 16 25 35 50 75 100],6.80E-08,3.90E-08,100,0.574011765,0.000257608,5.15E-08,68695.38695
TDK,CGA4J3X8R2A683M125AB Equiv. C2012X8R2A683M for Auto,X8R,68nF,100,3.63E-09,805,[6.8e-08 6.9973e-08 7.00191e-08 6.97734e-08 6.89214e-08 6.69324e-08 6.39681e-08 5.84796e-08 4.82894e-08 3.90328e-08],[0 4 6.3 10 16 25 35 50 75 100],6.80E-08,3.90E-08,100,0.574011765,0.000257608,5.15E-08,71064.1934
TDK,CGA4J3X8R2A683M125AD Equiv. C2012X8R2A683M for Auto,X8R,68nF,100,3.75E-09,805,[6.8e-08 6.9973e-08 7.00191e-08 6.97734e-08 6.89214e-08 6.69324e-08 6.39681e-08 5.84796e-08 4.82894e-08 3.90328e-08],[0 4 6.3 10 16 25 35 50 75 100],6.80E-08,3.90E-08,100,0.574011765,0.000257608,5.15E-08,68695.38695
TDK,CGA4J3X8R2A683M125AE Equiv. C2012X8R2A683M for Auto,X8R,68nF,100,3.75E-09,805,[6.8e-08 6.9973e-08 7.00191e-08 6.97734e-08 6.89214e-08 6.69324e-08 6.39681e-08 5.84796e-08 4.82894e-08 3.90328e-08],[0 4 6.3 10 16 25 35 50 75 100],6.80E-08,3.90E-08,100,0.574011765,0.000257608,5.15E-08,68695.38695
TDK,C1005X8R1C473K050BB,X8R,47nF,16,2.75E-10,402,[4.7e-08 4.75692e-08 4.76382e-08 4.75338e-08 4.73386e-08 4.6931e-08 4.63432e-08 4.54418e-08 4.39876e-08 4.19443e-08 3.91179e-08 3.49891e-08],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16],4.70E-08,3.50E-08,16,0.744448936,5.23E-06,4.08E-08,19011.39789
TDK,C1005X8R1C473K050BE,X8R,47nF,16,3.00E-10,402,[4.7e-08 4.75692e-08 4.76382e-08 4.75338e-08 4.73386e-08 4.6931e-08 4.63432e-08 4.54418e-08 4.39876e-08 4.19443e-08 3.91179e-08 3.49891e-08],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16],4.70E-08,3.50E-08,16,0.744448936,5.23E-06,4.08E-08,17427.11474
TDK,C1005X8R1E103K050BA,X8R,10nF,25,2.75E-10,402,[1e-08 1.0284e-08 1.03079e-08 1.03082e-08 1.02186e-08 1.01659e-08 1.00466e-08 9.82887e-09 9.48226e-09 8.9807e-09 8.22394e-09 6.34042e-09],[0 1 2 3.15 4 5 6.3 8 10 12.5 16 25],1.00E-08,6.34E-09,25,0.634042,2.51E-06,8.04E-09,9130.933745
TDK,C1005X8R1E103K050BE,X8R,10nF,25,3.00E-10,402,[1e-08 1.0284e-08 1.03079e-08 1.03082e-08 1.02186e-08 1.01659e-08 1.00466e-08 9.82887e-09 9.48226e-09 8.9807e-09 8.22394e-09 6.34042e-09],[0 1 2 3.15 4 5 6.3 8 10 12.5 16 25],1.00E-08,6.34E-09,25,0.634042,2.51E-06,8.04E-09,8370.0226
TDK,C1005X8R1E223K050BB,X8R,22nF,25,2.75E-10,402,[2.2e-08 2.2308e-08 2.23902e-08 2.23879e-08 2.23617e-08 2.22878e-08 2.21574e-08 2.19477e-08 2.1589e-08 2.10547e-08 2.02735e-08 1.90487e-08 1.57535e-08],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25],2.20E-08,1.58E-08,25,0.716068182,5.84E-06,1.87E-08,21224.81785
TDK,C1005X8R1E223K050BE,X8R,22nF,25,3.00E-10,402,[2.2e-08 2.2308e-08 2.23902e-08 2.23879e-08 2.23617e-08 2.22878e-08 2.21574e-08 2.19477e-08 2.1589e-08 2.10547e-08 2.02735e-08 1.90487e-08 1.57535e-08],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25],2.20E-08,1.58E-08,25,0.716068182,5.84E-06,1.87E-08,19456.08303
TDK,C1005X8R1E473K050BC,X8R,47nF,25,2.75E-10,402,[4.7e-08 4.75769e-08 4.75921e-08 4.74675e-08 4.72574e-08 4.68393e-08 4.62001e-08 4.51874e-08 4.36097e-08 4.14659e-08 3.8551e-08 3.43522e-08 2.49409e-08],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25],4.70E-08,2.49E-08,25,0.530657447,1.05E-05,3.37E-08,38260.31981
TDK,C1005X8R1E473K050BE,X8R,47nF,25,3.00E-10,402,[4.7e-08 4.75769e-08 4.75921e-08 4.74675e-08 4.72574e-08 4.68393e-08 4.62001e-08 4.51874e-08 4.36097e-08 4.14659e-08 3.8551e-08 3.43522e-08 2.49409e-08],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25],4.70E-08,2.49E-08,25,0.530657447,1.05E-05,3.37E-08,35071.95983
TDK,C1005X8R1H102K050BA,X8R,1nF,50,2.75E-10,402,[1e-09 1.01184e-09 1.02793e-09 1.03949e-09 1.03967e-09 1.04381e-09 1.04817e-09 1.0512e-09 1.0514e-09 1.04953e-09 1.04358e-09 1.01347e-09 9.84709e-10 9.20874e-10 8.46268e-10],[0 1 2 3.15 4 5 6.3 8 10 12.5 16 25 30 40 50],1.00E-09,8.46E-10,50,0.846268,1.19E-06,9.54E-10,4335.688859
TDK,C1005X8R1H102K050BE,X8R,1nF,50,3.00E-10,402,[1e-09 1.01184e-09 1.02793e-09 1.03949e-09 1.03967e-09 1.04381e-09 1.04817e-09 1.0512e-09 1.0514e-09 1.04953e-09 1.04358e-09 1.01347e-09 9.84709e-10 9.20874e-10 8.46268e-10],[0 1 2 3.15 4 5 6.3 8 10 12.5 16 25 30 40 50],1.00E-09,8.46E-10,50,0.846268,1.19E-06,9.54E-10,3974.381454
TDK,C1005X8R1H103K050BB,X8R,10nF,50,2.75E-10,402,[1e-08 1.0144e-08 1.02013e-08 1.02151e-08 1.02218e-08 1.022e-08 1.02001e-08 1.01633e-08 1.00928e-08 9.97836e-09 9.80127e-09 9.50706e-09 8.61509e-09 7.40243e-09 5.76274e-09],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],1.00E-08,5.76E-09,50,0.576274,9.46E-06,7.57E-09,34403.83173
TDK,C1005X8R1H103K050BE,X8R,10nF,50,3.00E-10,402,[1e-08 1.0144e-08 1.02013e-08 1.02151e-08 1.02218e-08 1.022e-08 1.02001e-08 1.01633e-08 1.00928e-08 9.97836e-09 9.80127e-09 9.50706e-09 8.61509e-09 7.40243e-09 5.76274e-09],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],1.00E-08,5.76E-09,50,0.576274,9.46E-06,7.57E-09,31536.84575
TDK,C1005X8R1H221K050BA,X8R,220pF,50,2.75E-10,402,[2.2e-10 2.21165e-10 2.23659e-10 2.25742e-10 2.25973e-10 2.26821e-10 2.27796e-10 2.28625e-10 2.2897e-10 2.29e-10 2.28629e-10 2.25768e-10 2.22611e-10 2.15633e-10 2.06508e-10],[0 1 2 3.15 4 5 6.3 8 10 12.5 16 25 30 40 50],2.20E-10,2.07E-10,50,0.938672727,2.74E-07,2.19E-10,995.4850489
TDK,C1005X8R1H221K050BE,X8R,220pF,50,3.00E-10,402,[2.2e-10 2.21165e-10 2.23659e-10 2.25742e-10 2.25973e-10 2.26821e-10 2.27796e-10 2.28625e-10 2.2897e-10 2.29e-10 2.28629e-10 2.25768e-10 2.22611e-10 2.15633e-10 2.06508e-10],[0 1 2 3.15 4 5 6.3 8 10 12.5 16 25 30 40 50],2.20E-10,2.07E-10,50,0.938672727,2.74E-07,2.19E-10,912.5279615
TDK,C1005X8R1H222K050BA,X8R,2.2nF,50,2.75E-10,402,[2.2e-09 2.24343e-09 2.28468e-09 2.30497e-09 2.29743e-09 2.30066e-09 2.30097e-09 2.29092e-09 2.26483e-09 2.21791e-09 2.13098e-09 1.85446e-09 1.66725e-09 1.37367e-09 1.1397e-09],[0 1 2 3.15 4 5 6.3 8 10 12.5 16 25 30 40 50],2.20E-09,1.14E-09,50,0.518045455,1.98E-06,1.59E-09,7217.630807
TDK,C1005X8R1H222K050BE,X8R,2.2nF,50,3.00E-10,402,[2.2e-09 2.24343e-09 2.28468e-09 2.30497e-09 2.29743e-09 2.30066e-09 2.30097e-09 2.29092e-09 2.26483e-09 2.21791e-09 2.13098e-09 1.85446e-09 1.66725e-09 1.37367e-09 1.1397e-09],[0 1 2 3.15 4 5 6.3 8 10 12.5 16 25 30 40 50],2.20E-09,1.14E-09,50,0.518045455,1.98E-06,1.59E-09,6616.161573
TDK,C1005X8R1H471K050BA,X8R,470pF,50,2.75E-10,402,[4.7e-10 4.72687e-10 4.78443e-10 4.8299e-10 4.83395e-10 4.8509e-10 4.86965e-10 4.88532e-10 4.89223e-10 4.89381e-10 4.8877e-10 4.83663e-10 4.77803e-10 4.64566e-10 4.47518e-10],[0 1 2 3.15 4 5 6.3 8 10 12.5 16 25 30 40 50],4.70E-10,4.48E-10,50,0.952165957,5.89E-07,4.71E-10,2140.445975
TDK,C1005X8R1H471K050BE,X8R,470pF,50,3.00E-10,402,[4.7e-10 4.72687e-10 4.78443e-10 4.8299e-10 4.83395e-10 4.8509e-10 4.86965e-10 4.88532e-10 4.89223e-10 4.89381e-10 4.8877e-10 4.83663e-10 4.77803e-10 4.64566e-10 4.47518e-10],[0 1 2 3.15 4 5 6.3 8 10 12.5 16 25 30 40 50],4.70E-10,4.48E-10,50,0.952165957,5.89E-07,4.71E-10,1962.075477
TDK,C1005X8R1H472K050BA,X8R,4.7nF,50,2.75E-10,402,[4.7e-09 4.79483e-09 4.86433e-09 4.90501e-09 4.88879e-09 4.89494e-09 4.89469e-09 4.87211e-09 4.81694e-09 4.72249e-09 4.54231e-09 3.93715e-09 3.51925e-09 2.86501e-09 2.34157e-09],[0 1 2 3.15 4 5 6.3 8 10 12.5 16 25 30 40 50],4.70E-09,2.34E-09,50,0.498206383,4.17E-06,3.34E-09,15177.69146
TDK,C1005X8R1H472K050BE,X8R,4.7nF,50,3.00E-10,402,[4.7e-09 4.79483e-09 4.86433e-09 4.90501e-09 4.88879e-09 4.89494e-09 4.89469e-09 4.87211e-09 4.81694e-09 4.72249e-09 4.54231e-09 3.93715e-09 3.51925e-09 2.86501e-09 2.34157e-09],[0 1 2 3.15 4 5 6.3 8 10 12.5 16 25 30 40 50],4.70E-09,2.34E-09,50,0.498206383,4.17E-06,3.34E-09,13912.88384
TDK,C1005X8R2A102K050BA,X8R,1nF,100,2.75E-10,402,[1e-09 1.02622e-09 1.02879e-09 1.02732e-09 1.01516e-09 9.80097e-10 9.22733e-10 8.17719e-10 6.47599e-10 5.18177e-10],[0 4 6.3 10 16 25 35 50 75 100],1.00E-09,5.18E-10,100,0.518177,3.54E-06,7.09E-10,12890.23013
TDK,C1005X8R2A102K050BE,X8R,1nF,100,3.00E-10,402,[1e-09 1.02622e-09 1.02879e-09 1.02732e-09 1.01516e-09 9.80097e-10 9.22733e-10 8.17719e-10 6.47599e-10 5.18177e-10],[0 4 6.3 10 16 25 35 50 75 100],1.00E-09,5.18E-10,100,0.518177,3.54E-06,7.09E-10,11816.04428
TDK,C1005X8R2A221K050BA,X8R,220pF,100,2.75E-10,402,[2.2e-10 2.23565e-10 2.24331e-10 2.24566e-10 2.23514e-10 2.20163e-10 2.14606e-10 2.03564e-10 1.81306e-10 1.58731e-10],[0 4 6.3 10 16 25 35 50 75 100],2.20E-10,1.59E-10,100,0.721504545,9.38E-07,1.88E-10,3412.207191
TDK,C1005X8R2A221K050BE,X8R,220pF,100,3.00E-10,402,[2.2e-10 2.23565e-10 2.24331e-10 2.24566e-10 2.23514e-10 2.20163e-10 2.14606e-10 2.03564e-10 1.81306e-10 1.58731e-10],[0 4 6.3 10 16 25 35 50 75 100],2.20E-10,1.59E-10,100,0.721504545,9.38E-07,1.88E-10,3127.856592
TDK,C1005X8R2A222K050BA,X8R,2.2nF,100,2.75E-10,402,[2.2e-09 2.27071e-09 2.27553e-09 2.26793e-09 2.22795e-09 2.11864e-09 1.94855e-09 1.66252e-09 1.25722e-09 9.82389e-10],[0 4 6.3 10 16 25 35 50 75 100],2.20E-09,9.82E-10,100,0.446540455,7.10E-06,1.42E-09,25817.2637
TDK,C1005X8R2A222K050BE,X8R,2.2nF,100,3.00E-10,402,[2.2e-09 2.27071e-09 2.27553e-09 2.26793e-09 2.22795e-09 2.11864e-09 1.94855e-09 1.66252e-09 1.25722e-09 9.82389e-10],[0 4 6.3 10 16 25 35 50 75 100],2.20E-09,9.82E-10,100,0.446540455,7.10E-06,1.42E-09,23665.82506
TDK,C1005X8R2A332K050BB,X8R,3.3nF,100,2.75E-10,402,[3.3e-09 3.37561e-09 3.37451e-09 3.35446e-09 3.29341e-09 3.15884e-09 2.96734e-09 2.63212e-09 2.06695e-09 1.61268e-09],[0 4 6.3 10 16 25 35 50 75 100],3.30E-09,1.61E-09,100,0.488690909,1.13E-05,2.27E-09,41187.56054
TDK,C1005X8R2A332K050BE,X8R,3.3nF,100,3.00E-10,402,[3.3e-09 3.37561e-09 3.37451e-09 3.35446e-09 3.29341e-09 3.15884e-09 2.96734e-09 2.63212e-09 2.06695e-09 1.61268e-09],[0 4 6.3 10 16 25 35 50 75 100],3.30E-09,1.61E-09,100,0.488690909,1.13E-05,2.27E-09,37755.26383
TDK,C1005X8R2A471K050BA,X8R,470pF,100,2.75E-10,402,[4.7e-10 4.80222e-10 4.82192e-10 4.83191e-10 4.81711e-10 4.75319e-10 4.63423e-10 4.38196e-10 3.8531e-10 3.31517e-10],[0 4 6.3 10 16 25 35 50 75 100],4.70E-10,3.32E-10,100,0.705355319,2.00E-06,4.00E-10,7272.979564
TDK,C1005X8R2A471K050BE,X8R,470pF,100,3.00E-10,402,[4.7e-10 4.80222e-10 4.82192e-10 4.83191e-10 4.81711e-10 4.75319e-10 4.63423e-10 4.38196e-10 3.8531e-10 3.31517e-10],[0 4 6.3 10 16 25 35 50 75 100],4.70E-10,3.32E-10,100,0.705355319,2.00E-06,4.00E-10,6666.897933
TDK,CGA4J4X7T2W223K125AA Equiv. C2012X7T2W223K for Auto,X7T,22nF,450,3.63E-09,805,[2.2e-08 2.23183e-08 2.23522e-08 2.24313e-08 2.24477e-08 2.24363e-08 2.2336e-08 2.20553e-08 2.17806e-08 2.12654e-08 2.0585e-08 1.95108e-08 1.83195e-08 1.67643e-08 1.4991e-08 1.34478e-08 1.10916e-08 9.39908e-09 8.14488e-09 6.45288e-09 5.83549e-09],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250 300 400 450],2.20E-08,5.84E-09,450,0.265249545,0.000912026,9.01E-09,251593.4284
TDK,CGA4J4X7T2W223K125AE Equiv. C2012X7T2W223K for Auto,X7T,22nF,450,3.75E-09,805,[2.2e-08 2.23183e-08 2.23522e-08 2.24313e-08 2.24477e-08 2.24363e-08 2.2336e-08 2.20553e-08 2.17806e-08 2.12654e-08 2.0585e-08 1.95108e-08 1.83195e-08 1.67643e-08 1.4991e-08 1.34478e-08 1.10916e-08 9.39908e-09 8.14488e-09 6.45288e-09 5.83549e-09],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250 300 400 450],2.20E-08,5.84E-09,450,0.265249545,0.000912026,9.01E-09,243206.9808
TDK,CGA4J4X7T2W223M125AA Equiv. C2012X7T2W223M for Auto,X7T,22nF,450,3.63E-09,805,[2.2e-08 2.23183e-08 2.23522e-08 2.24313e-08 2.24477e-08 2.24363e-08 2.2336e-08 2.20553e-08 2.17806e-08 2.12654e-08 2.0585e-08 1.95108e-08 1.83195e-08 1.67643e-08 1.4991e-08 1.34478e-08 1.10916e-08 9.39908e-09 8.14488e-09 6.45288e-09 5.83549e-09],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250 300 400 450],2.20E-08,5.84E-09,450,0.265249545,0.000912026,9.01E-09,251593.4284
TDK,CGA4J4X7T2W223M125AE Equiv. C2012X7T2W223M for Auto,X7T,22nF,450,3.75E-09,805,[2.2e-08 2.23183e-08 2.23522e-08 2.24313e-08 2.24477e-08 2.24363e-08 2.2336e-08 2.20553e-08 2.17806e-08 2.12654e-08 2.0585e-08 1.95108e-08 1.83195e-08 1.67643e-08 1.4991e-08 1.34478e-08 1.10916e-08 9.39908e-09 8.14488e-09 6.45288e-09 5.83549e-09],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250 300 400 450],2.20E-08,5.84E-09,450,0.265249545,0.000912026,9.01E-09,243206.9808
TDK,CGA4J4X7T2W473K125AA Equiv. C2012X7T2W473K for Auto,X7T,47nF,450,3.63E-09,805,[4.7e-08 4.75956e-08 4.75242e-08 4.75529e-08 4.74937e-08 4.7339e-08 4.68841e-08 4.57965e-08 4.48535e-08 4.31288e-08 4.10609e-08 3.7977e-08 3.48377e-08 3.10483e-08 2.71006e-08 2.38958e-08 1.93079e-08 1.61549e-08 1.38817e-08 1.09084e-08 9.8492e-09],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250 300 400 450],4.70E-08,9.85E-09,450,0.209557447,0.001592918,1.57E-08,439425.7606
TDK,CGA4J4X7T2W473K125AE Equiv. C2012X7T2W473K for Auto,X7T,47nF,450,3.75E-09,805,[4.7e-08 4.75956e-08 4.75242e-08 4.75529e-08 4.74937e-08 4.7339e-08 4.68841e-08 4.57965e-08 4.48535e-08 4.31288e-08 4.10609e-08 3.7977e-08 3.48377e-08 3.10483e-08 2.71006e-08 2.38958e-08 1.93079e-08 1.61549e-08 1.38817e-08 1.09084e-08 9.8492e-09],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250 300 400 450],4.70E-08,9.85E-09,450,0.209557447,0.001592918,1.57E-08,424778.2352
